abspm,total_crp,fatal_crp,injury_crp,pdo_crp
0.100000001,0.118181818,0,0.045454545,0.072727273
0.109999999,0.1,0,0.045454545,0.054545455
0.119999997,0.081818182,0,0.045454545,0.036363636
0.129999995,0.063636364,0,0.045454545,0.018181818
0.140000001,0.054545455,0,0.054545455,0
0.150000006,0.063636364,0,0.063636364,0
0.159999996,0.072727273,0,0.072727273,0
0.170000002,0.081818182,0,0.081818182,0
0.180000007,0.090909091,0,0.090909091,0
0.189999998,0.090909091,0,0.090909091,0
0.200000003,0.081818182,0,0.081818182,0
0.209999993,0.072727273,0,0.072727273,0
0.219999999,0.063636364,0,0.063636364,0
0.230000004,0.054545455,0,0.054545455,0
0.239999995,0.045454545,0,0.045454545,0
0.25,0.036363636,0,0.036363636,0
0.25999999,0.027272727,0,0.027272727,0
0.270000011,0.018181818,0,0.018181818,0
0.280000001,0.009090909,0,0.009090909,0
0.289999992,0,0,0,0
0.300000012,0,0,0,0
0.310000002,0,0,0,0
0.319999993,0,0,0,0
0.330000013,0,0,0,0
0.340000004,0.018181818,0,0,0.018181818
0.349999994,0.045454545,0,0,0.045454545
0.360000014,0.072727273,0,0,0.072727273
0.370000005,0.1,0,0,0.1
0.379999995,0.127272727,0,0,0.127272727
0.389999986,0.154545455,0,0,0.154545455
0.400000006,0.2,0,0,0.2
0.409999996,0.254545455,0,0.009090909,0.245454545
0.419999987,0.318181818,0,0.018181818,0.3
0.430000007,0.381818182,0,0.027272727,0.354545455
0.439999998,0.427272727,0,0.036363636,0.390909091
0.449999988,0.445454545,0,0.045454545,0.4
0.460000008,0.454545455,0,0.054545455,0.4
0.469999999,0.472727273,0,0.063636364,0.409090909
0.479999989,0.490909091,0,0.072727273,0.418181818
0.49000001,0.509090909,0,0.081818182,0.427272727
0.5,0.509090909,0,0.090909091,0.418181818
0.50999999,0.481818182,0,0.090909091,0.390909091
0.519999981,0.436363636,0,0.081818182,0.354545455
0.529999971,0.381818182,0,0.072727273,0.309090909
0.540000021,0.327272727,0,0.063636364,0.263636364
0.550000012,0.290909091,0,0.054545455,0.236363636
0.560000002,0.263636364,0,0.045454545,0.218181818
0.569999993,0.254545455,0,0.054545455,0.2
0.579999983,0.236363636,0,0.063636364,0.172727273
0.589999974,0.218181818,0,0.072727273,0.145454545
0.600000024,0.2,0,0.081818182,0.118181818
0.610000014,0.2,0,0.090909091,0.109090909
0.620000005,0.209090909,0,0.109090909,0.1
0.629999995,0.227272727,0,0.127272727,0.1
0.639999986,0.245454545,0,0.145454545,0.1
0.649999976,0.272727273,0,0.163636364,0.109090909
0.660000026,0.3,0,0.181818182,0.118181818
0.670000017,0.3,0,0.181818182,0.118181818
0.680000007,0.281818182,0,0.163636364,0.118181818
0.689999998,0.263636364,0,0.145454545,0.118181818
0.699999988,0.245454545,0,0.127272727,0.118181818
0.709999979,0.227272727,0,0.109090909,0.118181818
0.720000029,0.209090909,0,0.090909091,0.118181818
0.730000019,0.190909091,0,0.072727273,0.118181818
0.74000001,0.172727273,0,0.054545455,0.118181818
0.75,0.145454545,0,0.036363636,0.109090909
0.75999999,0.109090909,0,0.018181818,0.090909091
0.769999981,0.072727273,0,0,0.072727273
0.779999971,0.063636364,0,0,0.063636364
0.790000021,0.054545455,0,0,0.054545455
0.800000012,0.045454545,0,0,0.045454545
0.810000002,0.036363636,0,0,0.036363636
0.819999993,0.036363636,0,0,0.036363636
0.829999983,0.036363636,0,0,0.036363636
0.839999974,0.036363636,0,0,0.036363636
0.850000024,0.036363636,0,0,0.036363636
0.860000014,0.045454545,0,0,0.045454545
0.870000005,0.054545455,0,0,0.054545455
0.879999995,0.072727273,0,0.009090909,0.063636364
0.889999986,0.090909091,0,0.018181818,0.072727273
0.899999976,0.109090909,0,0.027272727,0.081818182
0.910000026,0.127272727,0,0.036363636,0.090909091
0.920000017,0.136363636,0,0.045454545,0.090909091
0.930000007,0.136363636,0,0.054545455,0.081818182
0.939999998,0.136363636,0,0.063636364,0.072727273
0.949999988,0.145454545,0,0.081818182,0.063636364
0.959999979,0.154545455,0,0.1,0.054545455
0.970000029,0.163636364,0,0.118181818,0.045454545
0.980000019,0.163636364,0,0.127272727,0.036363636
0.99000001,0.154545455,0,0.127272727,0.027272727
1,0.145454545,0,0.127272727,0.018181818
1.00999999,0.136363636,0,0.127272727,0.009090909
1.019999981,0.127272727,0,0.127272727,0
1.029999971,0.127272727,0,0.127272727,0
1.039999962,0.127272727,0,0.127272727,0
1.049999952,0.118181818,0,0.118181818,0
