abspm,total_crp,fatal_crp,injury_crp,pdo_crp
1.179999948,0.172727273,0,0.027272727,0.145454545
1.190000057,0.163636364,0,0.036363636,0.127272727
1.200000048,0.181818182,0,0.054545455,0.127272727
1.210000038,0.218181818,0,0.072727273,0.145454545
1.220000029,0.254545455,0,0.090909091,0.163636364
1.230000019,0.309090909,0,0.109090909,0.2
1.24000001,0.363636364,0,0.127272727,0.236363636
1.25,0.409090909,0,0.145454545,0.263636364
1.25999999,0.445454545,0,0.163636364,0.281818182
1.269999981,0.481818182,0,0.181818182,0.3
1.279999971,0.527272727,0,0.209090909,0.318181818
1.289999962,0.572727273,0,0.245454545,0.327272727
1.299999952,0.609090909,0,0.272727273,0.336363636
1.309999943,0.636363636,0,0.3,0.336363636
1.320000052,0.654545455,0,0.327272727,0.327272727
1.330000043,0.690909091,0,0.354545455,0.336363636
1.340000033,0.754545455,0,0.390909091,0.363636364
1.350000024,0.854545455,0,0.427272727,0.427272727
1.360000014,0.954545455,0,0.454545455,0.5
1.370000005,1.045454545,0,0.472727273,0.572727273
1.379999995,1.118181818,0,0.472727273,0.645454545
1.389999986,1.163636364,0,0.454545455,0.709090909
1.399999976,1.190909091,0,0.427272727,0.763636364
1.409999967,1.2,0,0.4,0.8
1.419999957,1.254545455,0,0.372727273,0.881818182
1.429999948,1.290909091,0,0.345454545,0.945454545
1.440000057,1.309090909,0,0.309090909,1
1.450000048,1.263636364,0,0.263636364,1
1.460000038,1.218181818,0,0.227272727,0.990909091
1.470000029,1.181818182,0,0.2,0.981818182
1.480000019,1.154545455,0,0.181818182,0.972727273
1.49000001,1.136363636,0,0.172727273,0.963636364
1.5,1.136363636,0,0.172727273,0.963636364
1.50999999,1.154545455,0,0.172727273,0.981818182
1.519999981,1.136363636,0,0.172727273,0.963636364
1.529999971,1.072727273,0,0.163636364,0.909090909
1.539999962,1,0,0.154545455,0.845454545
1.549999952,0.927272727,0,0.154545455,0.772727273
1.559999943,0.863636364,0,0.145454545,0.718181818
1.570000052,0.763636364,0,0.127272727,0.636363636
1.580000043,0.663636364,0,0.109090909,0.554545455
1.590000033,0.563636364,0,0.090909091,0.472727273
1.600000024,0.490909091,0,0.090909091,0.4
1.610000014,0.427272727,0,0.090909091,0.336363636
1.620000005,0.363636364,0,0.090909091,0.272727273
1.629999995,0.345454545,0,0.1,0.245454545
1.639999986,0.327272727,0,0.109090909,0.218181818
1.649999976,0.336363636,0,0.118181818,0.218181818
1.659999967,0.336363636,0,0.127272727,0.209090909
1.669999957,0.372727273,0,0.145454545,0.227272727
1.679999948,0.409090909,0,0.163636364,0.245454545
1.690000057,0.445454545,0,0.181818182,0.263636364
1.700000048,0.454545455,0,0.181818182,0.272727273
1.710000038,0.445454545,0,0.172727273,0.272727273
1.720000029,0.427272727,0,0.163636364,0.263636364
1.730000019,0.409090909,0,0.154545455,0.254545455
1.74000001,0.390909091,0,0.145454545,0.245454545
1.75,0.372727273,0,0.136363636,0.236363636
1.75999999,0.354545455,0,0.127272727,0.227272727
1.769999981,0.336363636,0,0.118181818,0.218181818
1.779999971,0.309090909,0,0.109090909,0.2
1.789999962,0.290909091,0,0.1,0.190909091
1.799999952,0.272727273,0,0.090909091,0.181818182
1.809999943,0.272727273,0,0.090909091,0.181818182
1.820000052,0.263636364,0,0.081818182,0.181818182
1.830000043,0.272727273,0,0.072727273,0.2
