abspm,total_crp,fatal_crp,injury_crp,pdo_crp
0.100000001,0.090909091,0,0,0.090909091
0.109999999,0.090909091,0,0,0.090909091
0.119999997,0.081818182,0,0,0.081818182
0.129999995,0.072727273,0,0,0.072727273
0.140000001,0.063636364,0,0,0.063636364
0.150000006,0.054545455,0,0,0.054545455
0.159999996,0.045454545,0,0,0.045454545
0.170000002,0.036363636,0,0,0.036363636
0.180000007,0.027272727,0,0,0.027272727
0.189999998,0.018181818,0,0,0.018181818
0.200000003,0.009090909,0,0,0.009090909
0.209999993,0.009090909,0,0.009090909,0
0.219999999,0.018181818,0,0.018181818,0
0.230000004,0.027272727,0,0.027272727,0
0.239999995,0.036363636,0,0.036363636,0
0.25,0.045454545,0,0.045454545,0
0.25999999,0.054545455,0,0.054545455,0
0.270000011,0.063636364,0,0.063636364,0
0.280000001,0.072727273,0,0.072727273,0
0.289999992,0.090909091,0,0.090909091,0
0.300000012,0.109090909,0,0.109090909,0
0.310000002,0.118181818,0,0.118181818,0
0.319999993,0.118181818,0,0.118181818,0
0.330000013,0.118181818,0,0.118181818,0
0.340000004,0.118181818,0,0.118181818,0
0.349999994,0.118181818,0,0.118181818,0
0.360000014,0.118181818,0,0.118181818,0
0.370000005,0.127272727,0,0.127272727,0
0.379999995,0.136363636,0,0.136363636,0
0.389999986,0.136363636,0,0.136363636,0
0.400000006,0.145454545,0,0.136363636,0.009090909
0.409999996,0.163636364,0,0.145454545,0.018181818
0.419999987,0.2,0,0.163636364,0.036363636
0.430000007,0.245454545,0,0.181818182,0.063636364
0.439999998,0.290909091,0,0.2,0.090909091
0.449999988,0.336363636,0,0.218181818,0.118181818
0.460000008,0.381818182,0,0.236363636,0.145454545
0.469999999,0.427272727,0,0.245454545,0.181818182
0.479999989,0.463636364,0,0.245454545,0.218181818
0.49000001,0.5,0,0.245454545,0.254545455
0.5,0.527272727,0,0.245454545,0.281818182
0.50999999,0.536363636,0,0.227272727,0.309090909
0.519999981,0.536363636,0,0.2,0.336363636
0.529999971,0.518181818,0,0.172727273,0.345454545
0.540000021,0.490909091,0,0.145454545,0.345454545
0.550000012,0.463636364,0,0.118181818,0.345454545
0.560000002,0.436363636,0,0.090909091,0.345454545
0.569999993,0.4,0,0.063636364,0.336363636
0.579999983,0.363636364,0,0.045454545,0.318181818
0.589999974,0.336363636,0,0.036363636,0.3
0.600000024,0.309090909,0,0.027272727,0.281818182
0.610000014,0.290909091,0,0.027272727,0.263636364
0.620000005,0.263636364,0,0.036363636,0.227272727
0.629999995,0.236363636,0,0.045454545,0.190909091
0.639999986,0.218181818,0,0.054545455,0.163636364
0.649999976,0.2,0,0.063636364,0.136363636
0.660000026,0.181818182,0,0.072727273,0.109090909
0.670000017,0.163636364,0,0.081818182,0.081818182
0.680000007,0.154545455,0,0.090909091,0.063636364
0.689999998,0.136363636,0,0.090909091,0.045454545
0.699999988,0.109090909,0,0.081818182,0.027272727
0.709999979,0.081818182,0,0.072727273,0.009090909
0.720000029,0.063636364,0,0.063636364,0
0.730000019,0.054545455,0,0.054545455,0
0.74000001,0.045454545,0,0.045454545,0
0.75,0.036363636,0,0.036363636,0
0.75999999,0.027272727,0,0.027272727,0
0.769999981,0.018181818,0,0.018181818,0
0.779999971,0.018181818,0,0.009090909,0.009090909
0.790000021,0.018181818,0,0,0.018181818
0.800000012,0.027272727,0,0,0.027272727
0.810000002,0.036363636,0,0,0.036363636
0.819999993,0.045454545,0,0,0.045454545
0.829999983,0.054545455,0,0,0.054545455
0.839999974,0.063636364,0,0,0.063636364
0.850000024,0.081818182,0,0.009090909,0.072727273
0.860000014,0.1,0,0.018181818,0.081818182
0.870000005,0.118181818,0,0.027272727,0.090909091
0.879999995,0.127272727,0,0.036363636,0.090909091
0.889999986,0.127272727,0,0.045454545,0.081818182
0.899999976,0.127272727,0,0.054545455,0.072727273
0.910000026,0.127272727,0,0.063636364,0.063636364
0.920000017,0.127272727,0,0.072727273,0.054545455
0.930000007,0.127272727,0,0.081818182,0.045454545
0.939999998,0.127272727,0,0.090909091,0.036363636
0.949999988,0.118181818,0,0.090909091,0.027272727
0.959999979,0.1,0,0.081818182,0.018181818
0.970000029,0.081818182,0,0.072727273,0.009090909
0.980000019,0.063636364,0,0.063636364,0
0.99000001,0.054545455,0,0.054545455,0
1,0.045454545,0,0.045454545,0
1.00999999,0.036363636,0,0.036363636,0
1.019999981,0.027272727,0,0.027272727,0
1.029999971,0.018181818,0,0.018181818,0
1.039999962,0.009090909,0,0.009090909,0
1.049999952,0,0,0,0
1.059999943,0,0,0,0
1.070000052,0,0,0,0
1.080000043,0,0,0,0
1.090000033,0,0,0,0
1.100000024,0.009090909,0,0.009090909,0
1.110000014,0.018181818,0,0.018181818,0
1.120000005,0.027272727,0,0.027272727,0
1.129999995,0.036363636,0,0.036363636,0
1.139999986,0.072727273,0,0.045454545,0.027272727
1.149999976,0.127272727,0,0.063636364,0.063636364
1.159999967,0.181818182,0,0.081818182,0.1
1.169999957,0.245454545,0,0.1,0.145454545
1.179999948,0.309090909,0,0.118181818,0.190909091
1.190000057,0.381818182,0,0.136363636,0.245454545
1.200000048,0.454545455,0,0.145454545,0.309090909
1.210000038,0.518181818,0,0.145454545,0.372727273
1.220000029,0.581818182,0,0.145454545,0.436363636
1.230000019,0.645454545,0,0.145454545,0.5
1.24000001,0.681818182,0,0.145454545,0.536363636
1.25,0.672727273,0,0.136363636,0.536363636
1.25999999,0.645454545,0,0.118181818,0.527272727
1.269999981,0.618181818,0,0.1,0.518181818
1.279999971,0.6,0,0.081818182,0.518181818
1.289999962,0.572727273,0,0.063636364,0.509090909
1.299999952,0.527272727,0,0.045454545,0.481818182
1.309999943,0.481818182,0,0.036363636,0.445454545
1.320000052,0.436363636,0,0.027272727,0.409090909
1.330000043,0.390909091,0,0.018181818,0.372727273
1.340000033,0.345454545,0,0.009090909,0.336363636
1.350000024,0.327272727,0,0,0.327272727
1.360000014,0.327272727,0,0,0.327272727
1.370000005,0.318181818,0,0,0.318181818
1.379999995,0.3,0,0.009090909,0.290909091
1.389999986,0.263636364,0,0.018181818,0.245454545
1.399999976,0.236363636,0,0.027272727,0.209090909
1.409999967,0.218181818,0,0.036363636,0.181818182
1.419999957,0.2,0,0.045454545,0.154545455
1.429999948,0.181818182,0,0.054545455,0.127272727
1.440000057,0.163636364,0,0.063636364,0.1
1.450000048,0.145454545,0,0.072727273,0.072727273
1.460000038,0.127272727,0,0.081818182,0.045454545
1.470000029,0.109090909,0,0.090909091,0.018181818
1.480000019,0.090909091,0,0.090909091,0
1.49000001,0.081818182,0,0.081818182,0
1.5,0.072727273,0,0.072727273,0
1.50999999,0.063636364,0,0.063636364,0
1.519999981,0.054545455,0,0.054545455,0
1.529999971,0.045454545,0,0.045454545,0
1.539999962,0.036363636,0,0.036363636,0
1.549999952,0.027272727,0,0.027272727,0
1.559999943,0.018181818,0,0.018181818,0
1.570000052,0.009090909,0,0.009090909,0
1.580000043,0,0,0,0
1.590000033,0,0,0,0
1.600000024,0,0,0,0
1.610000014,0,0,0,0
1.620000005,0.009090909,0,0,0.009090909
1.629999995,0.018181818,0,0,0.018181818
1.639999986,0.027272727,0,0,0.027272727
1.649999976,0.045454545,0,0,0.045454545
1.659999967,0.063636364,0,0,0.063636364
1.669999957,0.090909091,0,0,0.090909091
1.679999948,0.118181818,0,0,0.118181818
1.690000057,0.145454545,0,0,0.145454545
1.700000048,0.172727273,0,0,0.172727273
1.710000038,0.2,0,0,0.2
1.720000029,0.218181818,0,0,0.218181818
1.730000019,0.227272727,0,0,0.227272727
1.74000001,0.236363636,0,0,0.236363636
1.75,0.236363636,0,0,0.236363636
1.75999999,0.227272727,0,0,0.227272727
1.769999981,0.209090909,0,0,0.209090909
1.779999971,0.181818182,0,0,0.181818182
1.789999962,0.181818182,0,0.018181818,0.163636364
1.799999952,0.181818182,0,0.036363636,0.145454545
1.809999943,0.181818182,0,0.054545455,0.127272727
1.820000052,0.181818182,0,0.072727273,0.109090909
1.830000043,0.2,0,0.090909091,0.109090909
1.840000033,0.218181818,0,0.109090909,0.109090909
1.850000024,0.236363636,0,0.127272727,0.109090909
1.860000014,0.263636364,0,0.145454545,0.118181818
1.870000005,0.290909091,0,0.163636364,0.127272727
1.879999995,0.327272727,0,0.181818182,0.145454545
1.889999986,0.336363636,0,0.181818182,0.154545455
1.899999976,0.318181818,0,0.163636364,0.154545455
1.909999967,0.3,0,0.145454545,0.154545455
1.919999957,0.281818182,0,0.127272727,0.154545455
1.929999948,0.254545455,0,0.109090909,0.145454545
1.940000057,0.236363636,0,0.1,0.136363636
1.950000048,0.218181818,0,0.090909091,0.127272727
1.960000038,0.209090909,0,0.081818182,0.127272727
1.970000029,0.209090909,0,0.081818182,0.127272727
1.980000019,0.209090909,0,0.081818182,0.127272727
1.99000001,0.218181818,0,0.081818182,0.136363636
2,0.3,0,0.109090909,0.190909091
2.00999999,0.381818182,0,0.136363636,0.245454545
2.019999981,0.490909091,0,0.163636364,0.327272727
2.029999971,0.6,0,0.190909091,0.409090909
2.039999962,0.709090909,0,0.209090909,0.5
2.049999952,0.818181818,0,0.236363636,0.581818182
2.059999943,0.918181818,0,0.263636364,0.654545455
2.069999933,1,0,0.281818182,0.718181818
2.079999924,1.081818182,0,0.290909091,0.790909091
2.089999914,1.154545455,0,0.3,0.854545455
2.099999905,1.172727273,0,0.3,0.872727273
2.109999895,1.145454545,0,0.290909091,0.854545455
2.119999886,1.090909091,0,0.281818182,0.809090909
2.130000114,1.009090909,0,0.272727273,0.736363636
2.140000105,0.918181818,0,0.263636364,0.654545455
2.150000095,0.818181818,0,0.245454545,0.572727273
2.160000086,0.7,0,0.209090909,0.490909091
2.170000076,0.590909091,0,0.172727273,0.418181818
2.180000067,0.490909091,0,0.145454545,0.345454545
2.190000057,0.381818182,0,0.118181818,0.263636364
2.200000048,0.281818182,0,0.090909091,0.190909091
2.210000038,0.227272727,0,0.072727273,0.154545455
2.220000029,0.172727273,0,0.054545455,0.118181818
2.230000019,0.145454545,0,0.036363636,0.109090909
2.24000001,0.118181818,0,0.018181818,0.1
2.25,0.1,0,0,0.1
2.25999999,0.1,0,0,0.1
2.269999981,0.1,0,0,0.1
2.279999971,0.090909091,0,0,0.090909091
2.289999962,0.081818182,0,0,0.081818182
2.299999952,0.072727273,0,0,0.072727273
2.309999943,0.063636364,0,0,0.063636364
2.319999933,0.054545455,0,0,0.054545455
2.329999924,0.054545455,0,0,0.054545455
2.339999914,0.054545455,0,0,0.054545455
2.349999905,0.054545455,0,0,0.054545455
2.359999895,0.054545455,0,0,0.054545455
2.369999886,0.063636364,0,0,0.063636364
2.380000114,0.072727273,0,0,0.072727273
2.390000105,0.090909091,0,0,0.090909091
2.400000095,0.109090909,0,0,0.109090909
2.410000086,0.127272727,0,0,0.127272727
2.420000076,0.145454545,0,0,0.145454545
2.430000067,0.154545455,0,0,0.154545455
2.440000057,0.154545455,0,0,0.154545455
2.450000048,0.154545455,0,0,0.154545455
2.460000038,0.154545455,0,0,0.154545455
