abspm,total_crp,fatal_crp,injury_crp,pdo_crp
0.100000001,0.054545455,0,0,0.054545455
0.109999999,0.063636364,0,0,0.063636364
0.119999997,0.072727273,0,0,0.072727273
0.129999995,0.081818182,0,0,0.081818182
0.140000001,0.090909091,0,0,0.090909091
0.150000006,0.090909091,0,0,0.090909091
0.159999996,0.081818182,0,0,0.081818182
0.170000002,0.072727273,0,0,0.072727273
0.180000007,0.063636364,0,0,0.063636364
0.189999998,0.081818182,0,0,0.081818182
0.200000003,0.109090909,0,0,0.109090909
0.209999993,0.145454545,0,0,0.145454545
0.219999999,0.190909091,0,0.009090909,0.181818182
0.230000004,0.245454545,0,0.018181818,0.227272727
0.239999995,0.309090909,0,0.027272727,0.281818182
0.25,0.372727273,0,0.036363636,0.336363636
0.25999999,0.445454545,0,0.045454545,0.4
0.270000011,0.527272727,0,0.054545455,0.472727273
0.280000001,0.609090909,0,0.063636364,0.545454545
0.289999992,0.663636364,0,0.072727273,0.590909091
0.300000012,0.681818182,0,0.081818182,0.6
0.310000002,0.7,0,0.1,0.6
0.319999993,0.718181818,0,0.118181818,0.6
0.330000013,0.718181818,0,0.127272727,0.590909091
0.340000004,0.7,0,0.136363636,0.563636364
0.349999994,0.690909091,0,0.154545455,0.536363636
0.360000014,0.681818182,0,0.172727273,0.509090909
0.370000005,0.663636364,0,0.190909091,0.472727273
0.379999995,0.645454545,0,0.209090909,0.436363636
0.389999986,0.627272727,0,0.227272727,0.4
0.400000006,0.636363636,0,0.245454545,0.390909091
0.409999996,0.636363636,0,0.254545455,0.381818182
0.419999987,0.609090909,0,0.245454545,0.363636364
0.430000007,0.572727273,0,0.236363636,0.336363636
0.439999998,0.545454545,0,0.227272727,0.318181818
0.449999988,0.509090909,0,0.209090909,0.3
0.460000008,0.463636364,0,0.181818182,0.281818182
0.469999999,0.418181818,0,0.154545455,0.263636364
0.479999989,0.372727273,0,0.127272727,0.245454545
0.49000001,0.318181818,0,0.1,0.218181818
0.5,0.263636364,0,0.072727273,0.190909091
0.50999999,0.218181818,0,0.054545455,0.163636364
0.519999981,0.190909091,0,0.045454545,0.145454545
0.529999971,0.181818182,0,0.045454545,0.136363636
0.540000021,0.172727273,0,0.045454545,0.127272727
0.550000012,0.181818182,0,0.045454545,0.136363636
0.560000002,0.272727273,0,0.072727273,0.2
0.569999993,0.363636364,0,0.1,0.263636364
0.579999983,0.454545455,0,0.127272727,0.327272727
0.589999974,0.554545455,0,0.154545455,0.4
0.600000024,0.654545455,0,0.181818182,0.472727273
0.610000014,0.772727273,0,0.209090909,0.563636364
0.620000005,0.881818182,0,0.227272727,0.654545455
0.629999995,0.990909091,0,0.245454545,0.745454545
0.639999986,1.109090909,0,0.263636364,0.845454545
0.649999976,1.209090909,0,0.281818182,0.927272727
0.660000026,1.227272727,0,0.281818182,0.945454545
0.670000017,1.172727273,0,0.263636364,0.909090909
0.680000007,1.109090909,0,0.245454545,0.863636364
0.689999998,1.054545455,0,0.227272727,0.827272727
0.699999988,1.018181818,0,0.218181818,0.8
0.709999979,0.981818182,0,0.2,0.781818182
0.720000029,0.972727273,0,0.2,0.772727273
0.730000019,0.963636364,0,0.2,0.763636364
0.74000001,0.954545455,0,0.2,0.754545455
0.75,1,0,0.218181818,0.781818182
0.75999999,1.054545455,0,0.236363636,0.818181818
0.769999981,1.2,0,0.272727273,0.927272727
0.779999971,1.372727273,0,0.309090909,1.063636364
0.790000021,1.563636364,0,0.354545455,1.209090909
0.800000012,1.790909091,0,0.390909091,1.4
0.810000002,1.981818182,0,0.418181818,1.563636364
0.819999993,2.136363636,0,0.445454545,1.690909091
0.829999983,2.263636364,0,0.454545455,1.809090909
0.839999974,2.4,0,0.463636364,1.936363636
0.850000024,2.481818182,0,0.454545455,2.027272727
0.860000014,2.5,0,0.427272727,2.072727273
0.870000005,2.527272727,0,0.4,2.127272727
0.879999995,2.509090909,0,0.372727273,2.136363636
0.889999986,2.445454545,0,0.336363636,2.109090909
0.899999976,2.3,0,0.290909091,2.009090909
0.910000026,2.1,0,0.254545455,1.845454545
0.920000017,1.918181818,0,0.209090909,1.709090909
0.930000007,1.781818182,0,0.181818182,1.6
0.939999998,1.609090909,0,0.154545455,1.454545455
0.949999988,1.427272727,0,0.127272727,1.3
0.959999979,1.327272727,0,0.127272727,1.2
0.970000029,1.209090909,0,0.127272727,1.081818182
0.980000019,1.109090909,0,0.127272727,0.981818182
0.99000001,1.036363636,0,0.127272727,0.909090909
1,1,0,0.136363636,0.863636364
1.00999999,1.027272727,0,0.145454545,0.881818182
1.019999981,1.054545455,0,0.154545455,0.9
1.029999971,1.054545455,0,0.163636364,0.890909091
1.039999962,1.054545455,0,0.163636364,0.890909091
1.049999952,1.063636364,0,0.163636364,0.9
1.059999943,1.045454545,0,0.154545455,0.890909091
1.070000052,0.990909091,0,0.136363636,0.854545455
1.080000043,0.936363636,0,0.118181818,0.818181818
1.090000033,0.854545455,0,0.1,0.754545455
