abspm,hw_group,aadt,total_spf,fi_spf
15.9361,RFOF,21750,0.031115412,0.011647185
15.9541,RFOF,21750,0.031115412,0.011647185
16.28399999,RFOF,21750,0.031115412,0.011647185
16.28409999,RFOF,76000,0.18512367,0.064517658
16.85,RFOF,76000,0.18512367,0.064517658
16.9631,RSIF,76000,0.13998286,0.043899538
17.082,RSIF,76000,0.13998286,0.043899538
17.08209999,RSIF,76000,0.13998286,0.043899538
17.63099995,RSIF,76000,0.13998286,0.043899538
17.63109995,RSIF,76000,0.13998286,0.043899538
17.77699998,RSIF,76000,0.13998286,0.043899538
17.77709998,RSIF,38000,0.063468963,0.024311619
22.13500002,RSIF,38000,0.063468963,0.024311619
22.13510002,RSIF,38000,0.063468963,0.024311619
24.42000034,RSIF,38000,0.063468963,0.024311619
24.42010034,RSIF,77500,0.143139954,0.044637161
24.42010034,UEIF,77500,0.282982524,0.074065806
25.54499961,UEIF,77500,0.282982524,0.074065806
25.54509961,UEIF,92000,0.336512656,0.092882076
26.55100013,UEIF,92000,0.336512656,0.092882076
26.55110013,UEIF,88000,0.321736547,0.0875893
27.33600034,UEIF,88000,0.321736547,0.0875893
27.33610043,UEIF,88000,0.321736547,0.0875893
28.39199973,UEIF,88000,0.321736547,0.0875893
28.39209973,UEIF,89000,0.325429947,0.088905421
28.81199999,RSIF,89000,0.167621321,0.050225636
29.08099986,RSIF,89000,0.167621321,0.050225636
29.08109986,RSIF,97500,0.186009257,0.054287428
29.40300043,UEIF,97500,0.356840398,0.100280277
29.40309986,UEIF,97500,0.356840398,0.100280277
30.84199954,UEIF,97500,0.356840398,0.100280277
30.84209954,UEIF,97500,0.356840398,0.100280277
31.47699986,UEIF,97500,0.356840398,0.100280277
31.47710022,UEIF,97500,0.356840398,0.100280277
32.56499911,UEIF,97500,0.356840398,0.100280277
32.56509911,UEIF,98500,0.360537621,0.101640036
33.44900022,UEIF,98500,0.360537621,0.101640036
33.44909939,UEIF,98500,0.360537621,0.101640036
33.8090005,UEIF,98500,0.360537621,0.101640036
33.8091005,UEIF,99500,0.364235225,0.103004218
34.13099939,UEIF,99500,0.364235225,0.103004218
34.13110051,UEIF,99500,0.364235225,0.103004218
34.47800051,UEIF,99500,0.364235225,0.103004218
