abspm,hw_group,aadt,total_spf,fi_spf
15.9361,RFOF,18500,0.024705242,0.009333583
15.9541,RFOF,18500,0.024705242,0.009333583
16.28399999,RFOF,18500,0.024705242,0.009333583
16.28409999,RFOF,69500,0.162973193,0.057088703
16.85,RFOF,69500,0.162973193,0.057088703
16.9631,RSIF,69500,0.126405591,0.040677671
17.082,RSIF,69500,0.126405591,0.040677671
17.08209999,RSIF,69500,0.126405591,0.040677671
17.63099995,RSIF,69500,0.126405591,0.040677671
17.63109995,RSIF,69500,0.126405591,0.040677671
22.13500002,RSIF,69500,0.126405591,0.040677671
22.13510002,RSIF,69000,0.125368386,0.040428041
24.42000034,RSIF,69000,0.125368386,0.040428041
24.42010034,RSIF,68500,0.124332242,0.040178144
24.42010034,UEIF,68500,0.249806998,0.062929818
25.86699961,UEIF,68500,0.249806998,0.062929818
25.86709961,UEIF,82000,0.29958526,0.079794198
26.87300013,UEIF,82000,0.29958526,0.079794198
26.87310013,UEIF,80500,0.294049962,0.077873268
27.33600034,UEIF,80500,0.294049962,0.077873268
27.33610043,UEIF,80500,0.294049962,0.077873268
28.71399973,UEIF,80500,0.294049962,0.077873268
28.71409973,UEIF,83000,0.303276031,0.08108109
28.81199999,RSIF,83000,0.154788793,0.047324139
29.40299986,RSIF,83000,0.154788793,0.047324139
29.40300043,UEIF,83000,0.303276031,0.08108109
29.40309986,UEIF,92000,0.336512656,0.092882076
29.40309986,UEIF,92000,0.336512656,0.092882076
31.16399954,UEIF,92000,0.336512656,0.092882076
31.16409954,UEIF,89000,0.325429947,0.088905421
31.47699986,UEIF,89000,0.325429947,0.088905421
31.47710022,UEIF,89000,0.325429947,0.088905421
32.88699912,UEIF,89000,0.325429947,0.088905421
32.88709912,UEIF,90500,0.330970836,0.090888477
33.44900022,UEIF,90500,0.330970836,0.090888477
33.44909939,UEIF,90500,0.330970836,0.090888477
34.13099939,UEIF,90500,0.330970836,0.090888477
34.13100051,UEIF,90500,0.330970836,0.090888477
34.13110051,UEIF,90500,0.330970836,0.090888477
34.13110051,UEIF,96500,0.35314356,0.098924973
34.47800051,UEIF,96500,0.35314356,0.098924973
34.47810063,UEIF,96500,0.35314356,0.098924973
34.65800063,UEIF,96500,0.35314356,0.098924973
34.65810093,UEIF,96500,0.35314356,0.098924973
35.00499915,UEIF,96500,0.35314356,0.098924973
35.00509915,UEIF,104500,0.382728826,0.109890436
35.88400093,UEIF,104500,0.382728826,0.109890436
35.88410077,UEIF,104500,0.382728826,0.109890436
36.04299925,UEIF,104500,0.382728826,0.109890436
36.04309925,UEIF,89000,0.325429947,0.088905421
36.25900077,UEIF,89000,0.325429947,0.088905421
36.25910076,UEIF,89000,0.325429947,0.088905421
36.74700076,UEIF,89000,0.325429947,0.088905421
36.74709973,UEIF,89000,0.325429947,0.088905421
36.90999983,UEIF,89000,0.325429947,0.088905421
36.91009983,UEIF,88000,0.321736547,0.0875893
37.61100005,UEIF,88000,0.321736547,0.0875893
